reportDate,slaName,regionName,supportDesk,groupName,contactType,m-SlaTime,m-SlaStage
10-20-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1785,1
10-22-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,410,1
10-24-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,5977,1
11-09-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,3146,1
10-29-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,9598,1
11-07-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,11789,1
10-31-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,5847,1
11-05-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,2298,1
11-05-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1618,1
11-05-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1524,1
11-05-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1476,1
11-05-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,7889,1
10-08-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,4640,1
10-28-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,778,1
06-13-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,10768,1
08-18-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1894,1
06-04-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,535,1
06-05-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,5919,1
06-05-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,5919,1
06-08-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,2367,1
06-09-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,7788,1
05-30-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,5993,1
06-13-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1044,1
05-30-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,2798,1
06-13-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,9865,1
06-13-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,7252,1
06-15-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,4486,1
06-18-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1196,1
06-19-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,50586,0
06-19-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,3889,1
06-22-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1303,1
06-12-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,2210,1
05-23-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1424,1
05-02-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,240168,0
05-11-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,941,1
05-11-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1367,1
05-11-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,3929,1
05-12-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1164,1
05-13-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,4577,1
06-03-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,4717,1
05-22-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,3663,1
06-23-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,0,1
05-26-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1985,1
05-26-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,4073,1
05-26-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,4902,1
05-27-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,988,1
05-27-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,3991,1
05-28-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,6490,1
05-28-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,12421,1
05-14-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,11499,1
07-28-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,2358,1
07-21-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,850,1
07-22-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1790,1
07-23-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,40104,0
07-24-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,812,1
07-24-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1372,1
07-24-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1238,1
06-22-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,2080,1
07-28-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,3367,1
07-14-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1644,1
07-28-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,824,1
07-29-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,933,1
07-30-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,557,1
07-31-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,2035,1
07-31-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,84,1
07-31-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,332,1
07-31-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,5249,1
07-24-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,2080,1
07-03-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,0,1
10-16-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,2466,1
06-29-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,2930,1
06-30-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,754,1
07-01-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,2054,1
07-01-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,832,1
07-01-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1020,1
07-02-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,0,1
07-16-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1236,1
07-03-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1103,1
07-15-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,727,1
07-10-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,3995,1
07-10-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1310,1
07-13-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1388,1
07-14-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,3355,1
07-14-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1888,1
07-14-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,405,1
06-23-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,0,1
07-02-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,13812,1
11-26-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,807,1
12-10-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,995,1
12-08-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,2912,1
12-07-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1484,1
12-04-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,3324,1
12-03-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,4039,1
12-03-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,6551,1
12-02-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,748,1
12-02-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,23134,0
12-01-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,925,1
11-25-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,551,1
12-01-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,763,1
12-08-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,735,1
11-27-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,289,1
11-25-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,3778,1
10-13-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,364,1
11-24-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,3115,1
11-28-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,4723,1
11-26-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,13092,1
11-25-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1669,1
11-25-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,2806,1
11-25-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1147,1
12-01-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,22529,0
12-15-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,960,1
12-28-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,7216,1
12-22-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,576,1
12-26-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,2546,1
12-28-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,2937,1
12-24-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,834,1
12-28-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,4458,1
12-28-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,511,1
12-28-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,4222,1
12-22-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,901,1
12-14-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,632,1
12-16-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,120,1
12-14-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,5588,1
12-19-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1020,1
12-17-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1209,1
12-16-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,854,1
12-15-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1575,1
12-15-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1657,1
12-15-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1578,1
12-15-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,2167,1
12-09-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,570,1
12-10-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,226,1
11-30-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,11143,1
12-18-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,480,1
04-07-2015 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,5173,1
12-29-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,1429,1
11-27-2014 00000,SD-Speed-2,Novelis Asia,Service Desk,IT Service Desk NA L1,self-service,7001,1
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1309,1
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,3685,1
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2052,1
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1819,1
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,568,1
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,786,1
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,47864,0
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1594,1
07-15-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,213,1
07-15-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,5762,1
07-15-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,917,1
07-15-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2995,1
07-15-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,3082,1
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1073,1
07-15-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2521,1
07-15-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2224,1
07-15-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1034,1
07-15-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1004,1
07-15-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1499,1
07-15-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,6153,1
07-15-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,5901,1
07-15-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,700,1
07-15-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2019,1
07-15-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,856,1
07-15-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2021,1
07-15-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,491,1
07-15-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,544,1
06-27-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2166,1
06-30-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2425,1
06-30-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,468,1
06-30-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1107,1
06-30-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,5365,1
06-30-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1557,1
06-30-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,576,1
06-30-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2258,1
06-30-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,719,1
06-30-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,911,1
06-30-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,3766,1
06-27-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,4682,1
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,81,1
06-27-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1014,1
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,66,1
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,575,1
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2926,1
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2666,1
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2240,1
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1576,1
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1593,1
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,3558,1
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2386,1
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,985,1
07-14-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,6525,1
07-16-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1878,1
06-27-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,4578,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,963,1
07-15-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,40307,0
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,585,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,680,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,11854,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1728,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1980,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,3786,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,961,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,2493,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,97,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1456,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,222,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1092,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,127,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1703,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1933,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1227,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1854,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,956,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,335,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,1225,1
09-04-2014 00000,SD-Speed-2,Novelis Europe,Service Desk,IT Service Desk NE L1,self-service,44562,0
